label,text
jav,"Kabeh wong sing tau urip nang duwur gunung mesti ngarani nag urip nang duruwur gunung iku ora gampang, soale nang dukur gunung iku asli alam liar sing ancene kudu dadi koncone wong iku maeng. Nah anjurane wong sing wes tau urip nang duwur gunung iku maeng, nag urip nang dukur gunung iku akeh persiapane awit teko logistik utowo panganan kudu temen-temen disiapno, mari ngunu peralatan kanggo kesehatan koyok contone obat-obatan iku yo kudu pas, ambek pakean sing digowo yo kudu sing kandel-kandel ben ora loro kabeh awake polahe kademen. Nah anjuran iku maeng anjene biasane dilakoni karo bocah-bocah sing ancene mungga gunung."
jav,"Aku ambek koncoku wingi iku dolan nang salah sijine warkop sing biasane digawe ngopi bocah-bocah mergo regane morah. Pas tutuk kono ancene jajanane murahe pol mergo nag ngisore roto-roto warkop sing ono nang daerah iku kampusku. Nah pas aku ate nguyo, terus buka lawang jedinge tibake langsung bel ambune ora enake megilan terus aku masi nang jerone tibake ono tegesan rokok ambek rodok endut koyok ono pasir-pasire ngunu. Nah aku mikir, opo kedinge iki ora tau diresiki yo kok ambune ambek endute kok cocoke megilan sampek irung langsung buntu ambek langsung wakhing mergo ambune maeng. Terus aku mikir apik ae, paling yo durung diresiki soale aku mrono iku pas awan terus warkope lagek dibuka."
jav,"Yen lagi ngeroso rugi, awak dhewe ora mikir kui dadi bencana kanggo bisnise dhewe. Kui iso wae tandane, usahane dhewe lagi diuji karo donyo iki, opo layak bisnis sing awak dhewe lakoke iki payu terus lan bakal gedhe sesoke. Soale, sing paling penting seko bisnis kui tetep ono senadyan kondisine lagi elek. Bisnis kui ora iso mulus terus. Neng bisnis kui, rugi pancen ono wayahe. Sing paling penting kui, piye carane awak dhewe nganggo pikirane awak dhewe supoyo bisnis sing dicekel iki tetep ono neng mangsa sing prihatin kui. Yen awak dhewe iso bertahan neng kondisi koyo ngono, sesok mesthi bisnis dewe bakal maju."
jav,"Salah siji tren sing lagi marak banget iku jenengen mystery box. Dadi teko mystery box iki, pembeli bakal ngetokno duit dan entok barang misterius alias gak terduga. Mbasio mystery box iki dadi tren, akeh banget sisi buruk sing onok teko kene. Berhubung jenenge mystery box, awak dewe gak bakal eroh iku isine apik opo elek, dan awak dewe kudu bayar dengan harga sing podo. Iyo nek entok barang sing apik, isok untuk awak dewe. Lah nek isine elek, berarti awak dewe malah dirugikno dong? Durung maneh tren iki didadekno ajang penipuan ambek oknum sing gak bertanggung jawab. Ngomonge mystery box, tapi isine malah kosong, padahal awak dewe wes bayar sesuai jumlah sing wes ditentukno. Jelas rugi banget lah dadine."
jav,"Hubungan suami istri sing wes gak isok diterusno umume bakal berujung nang perceraian. Nang Islam, nek hubungan gak isok dilanjutno berarti kudu diselesaino baik-baik sebelum milih gawe cerai. Perceraian ancen gak dilarang nang agama Islam, tapi Allah membenci sebuah perceraian. Bercerai iku jalan terakhir nek terjadi permasalahan dan nek kabeh cara wes dilakoni gawe mempertahano rumah tangga, tapi tetep gak onok perubahan. Cerai iki gak oleh nek tujuane gawe ngilangno madzarat teko salah siji pihak, mboh iku suami utowo istri. Tapi cerai iku hukume isok dadi wajib nek madzarat sing menimpa salah satu teko suami utowo istri iki gak isok diilangno kecuali dengan cara cerai. Hukum cerai iki dadi haram mergo nimbulno madzarat gawe salah siji pihak teko suami-istri dan gak ngehasilno manfaat sing luwe apik teko madzarat e."
jav,"Aku seneng banget ambek kripik kentang rasa honey butter, sampe nek jare adekku aku wes ndek level terobsesi. Pokok ben aku lungo nang ndi ae, aku pasti sedia kripik kentang rasa honey butter iku. Dan ben aku kate tuku sesuatu dan toko ndi ae, pasti akhire nambah tuku kripik iku sisan. Nek ditakoni kok isok aku seseneng iku, soale rasane unik banget. Aku bingung jelasnoe, pokoke rasane manis, gurih, dan asin dadi siji, tapi gak marai eneg. Tapi sayange, aku saiki gak isok mangan akeh-akeh soale pasti bakal umor saking duwure kandungan natriume. Dadi nek kepingin ngemil iku, aku njupuk sak genggem terus tak cemili. Sakjane yo kurang puas, tapi iku kabeh demi ngehindari umor."
jav,"Salah sawijine idola sing lagi akeh disenengi karo bocah enom jaman saiki yaiku penyanyi Sal Priadi. Sak liyane penyanyi, Sal Priadi iki uga kalebu salah siji aktor anyar ing jagad perfilman. Level aktinge Sal Priadi iki saka teater nang film festival. Lair ning Malang tanggal  April , Sal Priadi iki duwe bakat musik sing ora biyasa, yaiku musik-musik sing tujuane kanggo ngisi lagu ning film. Penyanyi iki terkenal taun  amarga proyek band karo kancane lan mulai manggung wiwit  ning festival musik. Sal Priyadi iki uga nduwe kanca duet sing akeh penggemare yaiku Nadin Amizah. Lagu duet iki bisa oleh prestasi akeh saka penghargaan musik nasional."
jav,"Trauma nag waktu cilik ancene iso diarene gilamen nag wong jowo. Trauma yaiku perkoro sing paling diwedini ambek sing paling digeting sing tau dialami pas waktu cilik. Tapi sing jenenge trauma iku ora kabeh wong ngalami perkoro sing podoh tapi akhire tetep podo nanggonane siji roso sing podo masio sebabe bedo. Salah sijine contoh traumo nag waktu cilik yaiku koncoku tau biyen cilike iku dicakar ambek kucing sing dadekno koncoku wedi ambek kucing sampek saiki. Tapi koncoku sing sijine maneh yo ono sing trauma ambek kucing, tapi ora polahe dicakar, tapi deke diambusi ambek didilati pas deke biyen turu. Akhire sampek saiki nag ono kucing mesti wedi. "
jav,"Iwak laut iku nduwe nutrisi sing duwur pol. Tapi, tetep akeh uwong sing gak seneng mangan iwak mergo mambune sing amis pol. Masakan iwak sing sek mambu amis iku berarti ngolahe gak tepak. Aku nduwe tips masak iwak ben gak amis. Siji, pilih iwak sing sek seger ben gak amis nemen. Gatekno tekstur iwak, nek gak lembek berarti sek seger. Loro, sak durunge dimasak, cuci iwak nganggo banyu adem gawe ngilangno bakteri penyebab amis terus digaringno nganggo paper towel. Telu, rendem iwak nang wadah isi susu selama  menit. Kandungan protein nang susu iku isok marakno rasa iwak dadi luwe seger. Papat, campurno uyah karo gulo, terus taburno nang iwak. Menengno dilut, terus bilas maneh. Terakhir, coba masak iwak nganggo cara didhang utowo rebus."
jav,"Jaman saiki akeh wong sing mumet babagan politik nanging isish sempet wae ngurusi politik lan mlebu partai. Salah sijine yaiku PKS. PKS iki salah siji partai sing nduweni swara paling akeh lan uga kampanye sing unik amarga senajan ora nggawa paham muslim, partai iki nduweni tokoh Islam sing pengaruhe gedhe. Kanggo nambah anggotane lan uga ben ideologi partai tetep padha lan mlaku bareng visi uga misi, kadhang para senior sing ana ning partai iki seneng njodohake anak ben sak keluarga kuwi ndukung partai sing padha. Nanging cara iki uga kudu nggatekake pemikiran lan uga latar belakang pendidikan sing ana ning keluarga ben tetep bisa setara utawa sederajat."
jav,"Aku isek eleng biyen aku pas kerjo nang kota Pahlawan aku dikongkon dadi sing ngawasi produk sing lagek entas diproduksi karu bagian produksi. Nang kono penggaweanku iku ora mok ngawasi tok tapi kudu ngelaporno keadaane produk opo onone mbok iku elek utowo apik tanpo ono sing ditutupi. Dadi penggawean ngunuku ancene ketoke gampang tapi asline yo redok ewo polahe kudu ngerti peraturan sing ancene kudu diterapno pas ngecek produk iku. Terus yo kudu ngerti peraturan produk sing ancene pantes didol karo peraturan sing wes ditetapno karo perusahaan. Mangkane penggawean nginiki ancene yo ora gampang, tapi nag ancene wes kulino iku bakal enak."
jav,"Dino iki, wes jadwale aku ambek adikku gawe vaksin booster nang WEP Gresik. Koyok biasane, WEP iki ruame banget soale wong wong ancen podo kate vaksin booster gratis nang kono. Awale awak dewe biasa ae. Terus pas jenenge awak dewe diceluk, aku ambek adekku langsung maju gawe skrining awal. Pas didelok, wes normal kabeh dan lolos gawe vaksin. Pas ketepakan banget aku ambek adikku longgone jejeran pas kate disuntik. Buru ae kate disuntik, adekku wes mbengok soale wedi karo jarum suntike. Aku sing wes mari disuntik langsung nyekeli tangane adekku sing wes tremor terus adem pol iku. Aku ngongkon dee merem tapi tetep rileks. Tapi dee sek tetep gak isok rileks. Perawate akhire melu nenangno adekku ben isok rileks dan jarume cek isok melbu. Akhire setelah perjuangan suwe, adekku isok disuntik."
jav,"Aku ngerti Tiktok lagi ngetren banget kui pas taun , pas wayah-wayahe pandemi. Mungkin sakdurunge yo wis tau terkenal banget, nanging sak akeh-akehe wong sing nganggo aplikasi kui, aku tetep wae ora minat nganggone. Alesanku sing paling gedhe kui aku pancen ora seneng ngunggah opo sing tak lakoke utowo opo sing tak anggep menarik neng media sosial. Alesan sing liyane, aku ora seneng wae konten-konten sing ono neng kono, ketoke seko jobo akeh sing ora mutu. Tekan  iki ngunduh aplikasine neng HPku, aku tetep ora seneng. Seminggu bar kui, aplikasine wis tak copot. Durung ono alesan kanggo aku seneng karo aplikasi sing logone nada werno putih iki."
jav,"Saban cedhak dina riyaya, ning gereja ada khotbah babagan toleransi. Khotbah iki ana hubungane karo kasus terorisme sing ana ning Indonesia. Terorisme iki akeh kedaden ning kutha-kuthe gedhe, target utamane yaiku gereja-gereja sing lagi ngerayakake ibadah natal. Motif terorisme iki ora bisa ditemokake, nanging ya mesti ana kewajiban kanggo jaga-jaga lan ngelindungi keamanan keluwarga. Ning gereja, tema toleransi iki sering disampaikake amarga toleransi iki penting lan ana kewajiban umat Kristiani kanggo njaga hubungan karo umat agama liyane kaya sing wis dadi wahyu saka Gusti ning alkitab. Amarga kuwi, akeh sing ngomong yen suasana natal iki suasana kang ngewenehi nyawa anyar lan bisa nenangake umat. "
jav,"Wong saiki wes podo ngerti nag nabung iku pentinge pol kanggo uripe menungso soale nag ono opo-opo ben ora utang wong liyo. Lah roso seneng iso tuku barang sak wise nabung salah sijine kelebihane nabung sing biasane dirasakno menungso jaman saiki. Tambah bocah-bocah sekolah saiki ae wes iso nabung soale ngerti nag nabung iku ancene enake ora bloko. Sak liyane iku, teko nabung maeng awakmu dadi ayem nag ono keperluan sak waya-waya tanpo kuwatir kudu nandi nag butoh duwek. Opo maneh nag pengen tuku barang sing mok senengi dadak. Mangakane nag ono wong senenge megilan polahe mari nabung iku wes lumrah, mangkane nabungo masio sak itik soale iso dijagakno nag sewaktu-waktu butoh duwek."
jav,"Akeh banget sembarangane sing kudu ngehindari unsur SARA. Contohe nek melu lomba nulis, pasti roto-roto onok syarat nek tulisan gak oleh mengandung unsur SARA. Hal iki kudu dihindari soale unsur SARA iki sensitif pol nang kalangan masyarakat Indonesia. SARA iki wes marakno perpecahan sampe konflik berkepanjangan nang Indonesia. Konflik SARA iki bahkan sampe marakno pertumpahan darah alias sampe onok sing bunuh-bunuhan. Contohe koyok konflik antar etnis sing terjadi pas tahun  utowo konflik antar suku Sampit pas tahun . Hal iku sing marakno SARA iki dadi topik sing sensitif banget dan gak isok sembarangan dibahas ngono ae, opo maneh sing mbahas iku teko luar golongan."
jav,"Saiki akeh wong sing gelek ngalami anceman nang uripe ben nguwehno barang sing dikarepno sing ngancem maeng, terus wong sing diancem maeng mesti wedine pol mergo diancem gawe barang sing ido dadekno wong sing diancem maeng loro utowo mati, Nah kanggo ngadepi anceman maeng asline akeh wong sing nyaranno nag ancene sampek diancem wong nang dalan iku ojo sampek wedi utowo panik, soale engko nag sampek wedi ambek keweden yo bakal seneng sing ngancem maeng polahe wes iso ngewedeni wong sing diancem maeng, nag ben ora sampek kewedene maeng ketok iku kudu anteng ambek ojo sampek dredek  soale nag dredeg iku biasane iso dadekno perkoro sing ora ono nang pikiran  bakal kedaden."
jav,"Dino iki, Beni kate nampil nang Balai Budaya gawe lomba tari tradisional. Ceritane dee menang nang babak penyisihan dan kudu dadi perwakilan sekolahe. Awale Beni ketok biasa ae, tapi pas eroh panggung sing digawe panggon nampile, dee langsung ndredeg nuemen. Opo maneh tambah suwe sing teko gawe nontok perlombaan iku tambah akeh. Nek pas nang sekolah wingi kan sing ndelok mek arek-arek sekolahe tok, dadi dee gak sepiro ndredeg. Tapi pas iki, dee ndredeg nemen soale sing ndelok bakal uakeh puol. Tapi gelem gak gelem dee kudu tetep munggah nnag panggung. Pas nang panggung e, kudune dee wes mulai nari. Cuma awake wes gemeter nemen saking wedine dan ndredeg e. Drijine ae gak isok diobahno. Mbasio wes disemangati konco-koncone, dee tetep gak isok nari. Alhasil, dee kalah nang kono."
jav,"Nag jareku ajaran politik sing ancene diterapno ancene seje ambek rancangan awitane sing duweni kanggo bangun negoro. Nah ajran iku saiki wes ora tepak mergo akeh wong sing mlebu politik iku mok pengen golek duwek ambek gedekno wetenge tok. Akhire akeh wong sing kebijok karo tujuan awal politik sing ancene wes dipercoyoi karo wong akeh. Nah ngunuku maeng ancene wes ora bener mergo akeh sing dadi korban, contohne koyok wong sing ora ngerti opo-opo yoiku wong tani, wong pedagang sing ancene mok melak-melok tok opo sing dikeringeni. Nah nag iso wong sing koyok ngunuku ojo sampek melbu politik mergo iso dadekno perkoro sing ora apik."
jav,"Mamaku ngomong nek kate metu nang Indomaret. Krungu ngono, aku langsung njaluk melu sisan gawe njajan. Akhire awak dewe nang Indomaret nganggo motor. Nang kono, mamaku ngomong nek aku mek oleh jajan rong jenis tok, gak oleh luwe teko iku. Aku iya iyo ae dan njupuk rong jajan sing ancen lagi tak pingini. Gak suwe, awak dewe nang kasir gawe mbayar tukonane awak dewe kabeh. Wes mari, awak dewe langsung metu deh. Balik posisi awal ndek ndi aku dibonceng karo mamaku. Pas kate berangkat, moro awak dewe diteleki karo manuk. Pas aku nyekel siraku, dadakno telek e iku kenek nang rambutku. Aku langsung mukok kate muntah mergo jijik."
jav,"Nag mlaku-mlaku nang daerah jawa timur opo maneh sing deso-deso mesti awakmu delok akeh omah sing modele persi koyok omah nang daerah jawa tengah ambeh Yogyakarta. Model omah adat iki maeng jenenge Omah Joglo. Lah omah adat nag telong daerah iki ancene meh podo-podo gawe bentuk sing jenenge joglo paling mok ono tambahan saitik soale keperluan funsine. Jarene Primagam, nag omah Joglo iku ancene rumah adat Jawa Timur tapi duwe ciri khar sing meh podo ambek nang jawa tengah karo Jogjakarta. Lah yo iso ae soale telung provinsi iki ancene tonggo dempetan terus kasultanan Jowo yo melok Yogyakarta sing guwe cerito dowo ambek Mojopahit jaman biyen."
jav,"Mbu kenopo, jaman saiki ketimpagan utowo ketidakadilan kui akeh banget neng tengah-tengah masyarakat. Yen awak dhewe ngerasake kui awak dhewe berhak nesu. Nanging, nesu kui ora ngerampungke masalah opo-opo. Awak dhewe uga iso crito kui neng koncone dhewe opo iso curhat neng media sosial. Yen awak dhewe kepegen wong-wong ngerti opo sing awak dhewe rasake lan supoyo wong-wong dadi ngerti ketidakadilan sing akeh terjadi kui, awak dhewe apike nulis utowo crtio pengalaman dhewe kui neng media sosial. Wong-wong iso dadi luwih sadar. Wong-wong uga iso berempati karo awak dhewe utowo iso ngerasake opo sing awak dhewe alami kui. Dadine akeh wong sing iso ngebelani awak dhewe."
jav,"Plesiran dhateng gunung lumrahipun betah jaket ingkang kathah amargi udara wonten mriku biasanipun asrep sanget. Lemah wonten desa wonten cerak gunung biasanipun subur amargi asring kenging abu vulkanik ingkang kathah mineral ingkang sae kangge tanduran. Nanging wonten ugi gunung berapi ingkang panas lan tesih aktif sanget, nanging malah dados inceran para turis. Salah satunggalipun gunung ingkang kalebet kriteria mekaten inggih punika gunung Stromboli wonten Italia ingkang kalebet gunung paling aktif wonten donya. Lava wonten kawah gunung menika asring nyembur. Semburan menika ingkang dados atraksi menarik kangge turis. Gunung Stromboli asring dijuluki Mercusuar Mediterania amargi semburan lava saking kawahipun katon saking kadohan wonten wanci dalu.  "
jav,"Uripe wong ambek pasangan iku macem-macem, ono sing enak yo ono sing ora enak kabeh iki maeng karek wong sing ngalami urip ambek pasangane maeng. Nah salah sijin cara ben urip ambek pasangan iku tetep enak ambek adem ayem yaiku komunikasine utowo ngomonge iku sing enak ojo sampek ngomonge iku ora enak, terus sak liyane iku sing jenenge wong lanang yo kudu iso ngelakoni tanggung jawabe dadi wong lanang, mari ngunu dadi wong wedok iku yo ojo sampek maneni wong lanang, soale sing jenenge wong wedok iku lahir teko bagian awake wong lanang. Nag ancene ora gelem nurut yo mesti nang dibuak wae golek maneh. Nah dipertahano sing ojo tambah gegeran terus ben dino."
jav,"Aku iku tau dadi korban cyberbullying nang media sosial. Awale aku sempet sampe keweden dan ngeroso lara ati dewe. Dan setelah berproses suwe, aku isok selamet teko cyberbullying iku. Cyberbullying iku kadangan isok marani nang opo sing dilakoni awak dewe. Tapi awak dewe isok nyegah ben hal iku gak kedaden nang awak dewe maneh. Cara gawe nyegah cyberbullying sing dituju nang awak dewe iku koyok ngene. Siji, ojok keseringen gawe posting. Loro, batesi komentar sing gak penting utowo isok ngelarakno atine awak dewe. Telu, batesi penggunaan media sosial ben gak akeh ndelok komentar pengguna media sosial liyane sisan. Terakhir, ojok gampang kepancing, mending komentar jahat iku dijarno ae."
